Source;Month of Year;Device Category;Ad Content;Sessions;Users;New Users;Pageviews;Session Duration;Calculated AToS
Healthline;202110;tablet;AudienceSDOnly.NU1559Branded.300;2;2;2;2;0;0:00:00
HealthUnion;202110;desktop;ConditionCenter.NU1559Branded.160;5;5;4;5;0;0:00:00
HealthUnion;202110;desktop;ConditionCenter.NU1559Branded.300;10;10;10;13;827;0:13:47
HealthUnion;202110;desktop;ConditionCenter.NU1559Branded.728;7;7;6;13;520;0:08:40
HealthUnion;202110;desktop;ConditionCenter.NU1624UnbrandedSymp.160;1;1;1;1;0;0:00:00
HealthUnion;202110;desktop;ConditionCenter.NU1624UnbrandedSymp.300;11;11;11;11;180;0:03:00
HealthUnion;202110;desktop;ConditionCenter.NU1624UnbrandedSymp.728;7;6;5;9;968;0:16:08
HealthUnion;202110;desktop;SDDisplay.NU1624UnbrandedSymp.300;1;1;1;3;299;0:04:59
HealthUnion;202110;desktop;SDDisplay.NU1624UnbrandedSymp.728;1;1;1;1;181;0:03:01
HealthUnion;202110;desktop;SDDisplayAV.NU1559Branded.160;2;2;2;2;0;0:00:00
HealthUnion;202110;desktop;SDDisplayAV.NU1624UnbrandedSymp.300;2;1;1;2;0;0:00:00
HealthUnion;202110;desktop;SDDisplayAV.NU1624UnbrandedSymp.728;1;1;1;1;0;0:00:00
HealthUnion;202110;mobile;ConditionCenter.NU1559Branded.160;1;1;1;2;123;0:02:03
HealthUnion;202110;mobile;ConditionCenter.NU1559Branded.300;33;31;31;45;1074;0:17:54
HealthUnion;202110;mobile;ConditionCenter.NU1624UnbrandedSymp.300;34;34;31;39;2139;0:35:39
HealthUnion;202110;mobile;ConditionCenter.NU1624UnbrandedSymp.320;3;3;3;3;255;0:04:15
HealthUnion;202110;mobile;SDDisplay.NU1559Branded.300;3;3;2;3;0;0:00:00
HealthUnion;202110;mobile;SDDisplay.NU1624UnbrandedSymp.300;3;3;2;3;94;0:01:34
HealthUnion;202110;mobile;SDDisplay.NU1624UnbrandedSymp.320;2;2;2;3;539;0:08:59
HealthUnion;202110;mobile;SDDisplayAV.NU1559Branded.300;3;3;3;3;0;0:00:00
HealthUnion;202110;mobile;SDDisplayAV.NU1624UnbrandedSymp.300;4;4;4;5;39;0:00:39
HealthUnion;202110;mobile;SDDisplayAV.NU1624UnbrandedSymp.320;2;2;2;2;0;0:00:00
HealthUnion;202110;tablet;ConditionCenter.NU1559Branded.160;2;2;2;2;0;0:00:00
HealthUnion;202110;tablet;ConditionCenter.NU1559Branded.300;14;12;10;16;1086;0:18:06
HealthUnion;202110;tablet;ConditionCenter.NU1559Branded.728;4;4;3;6;264;0:04:24
HealthUnion;202110;tablet;ConditionCenter.NU1624UnbrandedSymp.300;7;7;7;8;10;0:00:10
HealthUnion;202110;tablet;SDDisplay.NU1559Branded.300;3;2;1;3;0;0:00:00
HealthUnion;202110;tablet;SDDisplayAV.NU1559Branded.160;1;1;1;1;0;0:00:00
HealthUnion;202110;tablet;SDDisplayAV.NU1559Branded.300;1;1;1;1;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU1559Branded.160;5;5;5;54;233;0:03:53
MediaIQ;202110;desktop;SDPCrossixSegment.NU1559Branded.300;18;18;18;215;1067;0:17:47
MediaIQ;202110;desktop;SDPCrossixSegment.NU1559Branded.728;17;17;17;137;638;0:10:38
MediaIQ;202110;desktop;SDPCrossixSegment.NU1623Unbranded50.160;6;6;6;6;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU1623Unbranded50.300;28;28;28;28;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU1623Unbranded50.728;13;13;13;15;193;0:03:13
MediaIQ;202110;desktop;SDPCrossixSegment.NU1624UnbrandedSymp.160;8;8;8;8;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU1624UnbrandedSymp.300;16;16;16;16;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU1624UnbrandedSymp.320;48;47;47;48;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU1624UnbrandedSymp.728;11;11;11;11;0;0:00:00
MediaIQ;202110;desktop;SDPCrossixSegment.NU2333SpeakUp.320;1;1;1;1;0;0:00:00
MediaIQ;202110;desktop;SDPSwoopSegment.NU1559Branded.160;8;8;8;64;275;0:04:35
MediaIQ;202110;desktop;SDPSwoopSegment.NU1559Branded.300;14;13;12;117;577;0:09:37
MediaIQ;202110;desktop;SDPSwoopSegment.NU1559Branded.728;22;22;22;234;1009;0:16:49
MediaIQ;202110;desktop;SDPSwoopSegment.NU1623Unbranded50.160;10;10;10;10;0;0:00:00
MediaIQ;202110;desktop;SDPSwoopSegment.NU1623Unbranded50.300;14;14;14;14;0;0:00:00
MediaIQ;202110;desktop;SDPSwoopSegment.NU1623Unbranded50.728;36;34;32;41;491;0:08:11
MediaIQ;202110;desktop;SDPSwoopSegment.NU1624UnbrandedSymp.160;10;10;10;10;0;0:00:00
MediaIQ;202110;desktop;SDPSwoopSegment.NU1624UnbrandedSymp.300;22;22;22;26;154;0:02:34
MediaIQ;202110;desktop;SDPSwoopSegment.NU1624UnbrandedSymp.320;41;40;40;42;220;0:03:40
MediaIQ;202110;desktop;SDPSwoopSegment.NU1624UnbrandedSymp.728;42;41;41;42;0;0:00:00
MediaIQ;202110;desktop;TVRT.NU1559Branded.160;33;33;32;279;1396;0:23:16
MediaIQ;202110;desktop;TVRT.NU1559Branded.300;399;397;396;705;1778;0:29:38
MediaIQ;202110;desktop;TVRT.NU1559Branded.728;102;96;95;315;1273;0:21:13
MediaIQ;202110;mobile;SDPCrossixSegment.NU1559Branded.160;2;2;2;2;0;0:00:00
MediaIQ;202110;mobile;SDPCrossixSegment.NU1559Branded.300;28;28;28;31;6;0:00:06
MediaIQ;202110;mobile;SDPCrossixSegment.NU1559Branded.728;1;1;1;1;0;0:00:00
MediaIQ;202110;mobile;SDPCrossixSegment.NU1623Unbranded50.300;50;48;48;51;1752;0:29:12
MediaIQ;202110;mobile;SDPCrossixSegment.NU1623Unbranded50.728;2;2;2;2;0;0:00:00
MediaIQ;202110;mobile;SDPCrossixSegment.NU1624UnbrandedSymp.300;32;32;32;32;0;0:00:00
MediaIQ;202110;mobile;SDPCrossixSegment.NU1624UnbrandedSymp.320;369;323;317;433;15028;4:10:28
MediaIQ;202110;mobile;SDPCrossixSegment.NU2333SpeakUp.320;2;2;2;2;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1559Branded.160;1;1;1;1;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1559Branded.300;114;104;102;126;4458;1:14:18
MediaIQ;202110;mobile;SDPSwoopSegment.NU1559Branded.728;4;4;4;4;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1623Unbranded50.160;2;2;2;2;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1623Unbranded50.300;176;174;174;178;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1623Unbranded50.728;18;15;15;15;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1624UnbrandedSymp.160;2;2;2;2;0;0:00:00
MediaIQ;202110;mobile;SDPSwoopSegment.NU1624UnbrandedSymp.300;163;162;162;168;165;0:02:45
MediaIQ;202110;mobile;SDPSwoopSegment.NU1624UnbrandedSymp.320;780;661;655;894;21374;5:56:14
MediaIQ;202110;mobile;SDPSwoopSegment.NU1624UnbrandedSymp.728;18;15;15;21;35;0:00:35
MediaIQ;202110;mobile;SDPSwoopSegment.NU2333SpeakUp.320;27;25;25;29;46;0:00:46
MediaIQ;202110;mobile;TVRT.NU1559Branded.160;3;3;3;3;0;0:00:00
MediaIQ;202110;mobile;TVRT.NU1559Branded.300;436;428;427;552;2190;0:36:30
MediaIQ;202110;mobile;TVRT.NU1559Branded.728;65;65;65;120;210;0:03:30
MediaIQ;202110;tablet;SDPCrossixSegment.NU1559Branded.160;1;1;1;1;0;0:00:00
MediaIQ;202110;tablet;SDPCrossixSegment.NU1559Branded.300;2;2;2;2;0;0:00:00
MediaIQ;202110;tablet;SDPCrossixSegment.NU1623Unbranded50.300;9;8;8;9;0;0:00:00
MediaIQ;202110;tablet;SDPCrossixSegment.NU1623Unbranded50.728;1;1;1;2;0;0:00:00
MediaIQ;202110;tablet;SDPCrossixSegment.NU1624UnbrandedSymp.300;7;7;7;7;0;0:00:00
MediaIQ;202110;tablet;SDPCrossixSegment.NU1624UnbrandedSymp.320;42;40;39;53;2671;0:44:31
MediaIQ;202110;tablet;SDPSwoopSegment.NU1559Branded.160;1;1;1;1;0;0:00:00
MediaIQ;202110;tablet;SDPSwoopSegment.NU1559Branded.300;3;3;3;3;0;0:00:00
MediaIQ;202110;tablet;SDPSwoopSegment.NU1559Branded.728;10;9;9;10;0;0:00:00
MediaIQ;202110;tablet;SDPSwoopSegment.NU1623Unbranded50.160;2;2;2;3;454;0:07:34
MediaIQ;202110;tablet;SDPSwoopSegment.NU1623Unbranded50.300;6;6;6;6;0;0:00:00
MediaIQ;202110;tablet;SDPSwoopSegment.NU1623Unbranded50.728;32;30;30;34;1220;0:20:20
MediaIQ;202110;tablet;SDPSwoopSegment.NU1624UnbrandedSymp.160;4;4;4;4;0;0:00:00
MediaIQ;202110;tablet;SDPSwoopSegment.NU1624UnbrandedSymp.300;5;5;5;5;0;0:00:00
MediaIQ;202110;tablet;SDPSwoopSegment.NU1624UnbrandedSymp.320;25;23;22;25;29;0:00:29
MediaIQ;202110;tablet;SDPSwoopSegment.NU1624UnbrandedSymp.728;27;24;24;29;1595;0:26:35
MediaIQ;202110;tablet;TVRT.NU1559Branded.160;1;1;1;1;0;0:00:00
MediaIQ;202110;tablet;TVRT.NU1559Branded.300;33;32;32;53;56;0:00:56
MediaIQ;202110;tablet;TVRT.NU1559Branded.728;19;19;19;23;0;0:00:00
Medicx;202110;desktop;SDPCustomCaregiver.NU1559Branded.160;30;30;29;294;2345;0:39:05
Medicx;202110;desktop;SDPCustomCaregiver.NU1559Branded.300;28;28;28;241;1898;0:31:38
Medicx;202110;desktop;SDPCustomCaregiver.NU1559Branded.728;29;29;29;383;2270;0:37:50
Medicx;202110;desktop;SDPCustomCaregiver.NU1623Unbranded50.160;14;14;14;15;38;0:00:38
Medicx;202110;desktop;SDPCustomCaregiver.NU1623Unbranded50.300;13;13;13;13;0;0:00:00
Medicx;202110;desktop;SDPCustomCaregiver.NU1623Unbranded50.728;16;16;16;17;16;0:00:16
Medicx;202110;desktop;SDPCustomCaregiver.NU1624UnbrandedSymp.160;11;11;11;13;65;0:01:05
Medicx;202110;desktop;SDPCustomCaregiver.NU1624UnbrandedSymp.300;15;15;15;15;0;0:00:00
Medicx;202110;desktop;SDPCustomCaregiver.NU1624UnbrandedSymp.320;8;8;8;8;0;0:00:00
Medicx;202110;desktop;SDPCustomCaregiver.NU1624UnbrandedSymp.728;23;23;23;23;0;0:00:00
Medicx;202110;desktop;SDPCustomPatient.NU1559Branded.160;23;23;23;213;1952;0:32:32
Medicx;202110;desktop;SDPCustomPatient.NU1559Branded.300;22;22;22;195;1564;0:26:04
Medicx;202110;desktop;SDPCustomPatient.NU1559Branded.728;34;34;34;385;2188;0:36:28
Medicx;202110;desktop;SDPCustomPatient.NU1623Unbranded50.160;19;19;19;20;27;0:00:27
Medicx;202110;desktop;SDPCustomPatient.NU1623Unbranded50.300;22;22;22;23;28;0:00:28
Medicx;202110;desktop;SDPCustomPatient.NU1623Unbranded50.728;19;19;19;19;0;0:00:00
Medicx;202110;desktop;SDPCustomPatient.NU1624UnbrandedSymp.160;18;18;18;19;27;0:00:27
Medicx;202110;desktop;SDPCustomPatient.NU1624UnbrandedSymp.300;17;17;17;18;27;0:00:27
Medicx;202110;desktop;SDPCustomPatient.NU1624UnbrandedSymp.320;6;6;6;6;0;0:00:00
Medicx;202110;desktop;SDPCustomPatient.NU1624UnbrandedSymp.728;21;21;21;22;27;0:00:27
Medicx;202110;mobile;SDPCustomCaregiver.NU1559Branded.160;1;1;1;1;0;0:00:00
Medicx;202110;mobile;SDPCustomCaregiver.NU1559Branded.300;69;67;67;73;892;0:14:52
Medicx;202110;mobile;SDPCustomCaregiver.NU1559Branded.728;56;45;44;69;1519;0:25:19
Medicx;202110;mobile;SDPCustomCaregiver.NU1623Unbranded50.300;76;63;62;73;14;0:00:14
Medicx;202110;mobile;SDPCustomCaregiver.NU1623Unbranded50.728;48;41;39;58;1778;0:29:38
Medicx;202110;mobile;SDPCustomCaregiver.NU1624UnbrandedSymp.300;60;57;57;72;2252;0:37:32
Medicx;202110;mobile;SDPCustomCaregiver.NU1624UnbrandedSymp.320;33;31;31;36;145;0:02:25
Medicx;202110;mobile;SDPCustomCaregiver.NU1624UnbrandedSymp.728;40;38;36;44;497;0:08:17
Medicx;202110;mobile;SDPCustomCaregiver.NU2333SpeakUp.320;5;5;4;5;0;0:00:00
Medicx;202110;mobile;SDPCustomPatient.NU1559Branded.160;2;2;2;2;0;0:00:00
Medicx;202110;mobile;SDPCustomPatient.NU1559Branded.300;13;13;13;13;0;0:00:00
Medicx;202110;mobile;SDPCustomPatient.NU1559Branded.728;10;10;10;11;34;0:00:34
Medicx;202110;mobile;SDPCustomPatient.NU1623Unbranded50.300;24;22;22;25;1444;0:24:04
Medicx;202110;mobile;SDPCustomPatient.NU1623Unbranded50.728;5;5;5;5;0;0:00:00
Medicx;202110;mobile;SDPCustomPatient.NU1624UnbrandedSymp.160;1;1;1;1;0;0:00:00
Medicx;202110;mobile;SDPCustomPatient.NU1624UnbrandedSymp.300;10;10;10;11;115;0:01:55
Medicx;202110;mobile;SDPCustomPatient.NU1624UnbrandedSymp.320;35;34;34;39;69;0:01:09
Medicx;202110;mobile;SDPCustomPatient.NU1624UnbrandedSymp.728;15;14;14;15;0;0:00:00
Medicx;202110;mobile;SDPCustomPatient.NU2333SpeakUp.320;13;13;13;14;584;0:09:44
Medicx;202110;tablet;SDPCustomCaregiver.NU1559Branded.160;1;1;1;1;0;0:00:00
Medicx;202110;tablet;SDPCustomCaregiver.NU1559Branded.728;2;2;2;2;0;0:00:00
Medicx;202110;tablet;SDPCustomCaregiver.NU1623Unbranded50.300;2;2;2;2;0;0:00:00
Medicx;202110;tablet;SDPCustomCaregiver.NU1623Unbranded50.728;4;4;4;7;1655;0:27:35
Medicx;202110;tablet;SDPCustomCaregiver.NU1624UnbrandedSymp.320;2;2;2;2;0;0:00:00
Medicx;202110;tablet;SDPCustomCaregiver.NU1624UnbrandedSymp.728;4;4;4;4;0;0:00:00
Medicx;202110;tablet;SDPCustomPatient.NU1559Branded.728;1;1;1;1;0;0:00:00
Medicx;202110;tablet;SDPCustomPatient.NU1623Unbranded50.300;1;1;1;1;0;0:00:00
Medicx;202110;tablet;SDPCustomPatient.NU1623Unbranded50.728;1;1;1;1;0;0:00:00
Medicx;202110;tablet;SDPCustomPatient.NU1624UnbrandedSymp.728;1;1;1;1;0;0:00:00
MiQ;202110;desktop;MiQCrossixTargeting.Dermicool_SDP_DTP_Unbranded_50Messaging.728;1;1;1;1;0;0:00:00
MiQ;202110;desktop;MiQPredictTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728;1;1;1;1;0;0:00:00
MiQ;202110;mobile;MiQCrossixTargeting.SD_1623_v3_50.728;1;1;1;1;0;0:00:00
MiQ;202110;mobile;MiQCrossixTargeting.Dermicool_SDP_DTP_TalkToYourDoctor.728;2;2;1;2;0;0:00:00
MiQ;202110;mobile;MiQPredictTargeting.Dermicool_SDP_DTP_Unbranded_Symptom.728;4;1;1;4;0;0:00:00
MiQ;202110;tablet;MiQPredictTargeting.Dermicool_SDP_DTP_Unbranded_Symptom.728;10;1;1;12;200;0:03:20
ParkinsonsNewsToday;202110;desktop;ROS.NU1559Branded.300;12;12;10;12;0;0:00:00
ParkinsonsNewsToday;202110;desktop;ROS.NU1559Branded.728;19;19;19;19;893;0:14:53
ParkinsonsNewsToday;202110;desktop;ROS.NU1623Unbranded50.300;1;1;1;1;0;0:00:00
ParkinsonsNewsToday;202110;desktop;ROS.NU1624UnbrandedSymp.300;13;12;11;16;1571;0:26:11
ParkinsonsNewsToday;202110;desktop;ROS.NU1624UnbrandedSymp.728;40;38;36;45;1394;0:23:14
ParkinsonsNewsToday;202110;mobile;ROS.NU1559Branded.300;82;79;72;90;3537;0:58:57
ParkinsonsNewsToday;202110;mobile;ROS.NU1623Unbranded50.300;2;1;1;1;0;0:00:00
ParkinsonsNewsToday;202110;mobile;ROS.NU1624UnbrandedSymp.300;129;126;124;156;8054;2:14:14
ParkinsonsNewsToday;202110;tablet;ROS.NU1559Branded.300;10;7;7;10;1131;0:18:51
ParkinsonsNewsToday;202110;tablet;ROS.NU1559Branded.728;13;9;9;15;256;0:04:16
ParkinsonsNewsToday;202110;tablet;ROS.NU1624UnbrandedSymp.300;14;11;11;20;1716;0:28:36
ParkinsonsNewsToday;202110;tablet;ROS.NU1624UnbrandedSymp.728;11;10;10;11;0;0:00:00
PulsePoint;202110;mobile;PulsePointConditionPopulation.Dermicool_SDP_DTP_TalkToYourDoctor.300;1;1;1;1;0;0:00:00
RemedyHealth;202110;desktop;SDPConditionCenter.NU1559Branded.300;2;2;2;2;279;0:04:39
RemedyHealth;202110;desktop;SDPConditionCenter.NU1559Branded.728;1;1;1;1;0;0:00:00
RemedyHealth;202110;desktop;SDPConditionCenter.NU1624UnbrandedSymp.300;6;6;5;6;345;0:05:45
RemedyHealth;202110;desktop;SDSDisplayMedia.NU1559Branded.300;5;4;3;5;0;0:00:00
RemedyHealth;202110;desktop;SDSDisplayMedia.NU1559Branded.728;7;6;6;7;0;0:00:00
RemedyHealth;202110;desktop;SDSDisplayMedia.NU1624UnbrandedSymp.300;4;4;4;9;1983;0:33:03
RemedyHealth;202110;desktop;SDSDisplayMedia.NU1624UnbrandedSymp.728;1;1;1;2;67;0:01:07
RemedyHealth;202110;mobile;SDPConditionCenter.NU1559Branded.300;8;8;8;11;207;0:03:27
RemedyHealth;202110;mobile;SDPConditionCenter.NU1624UnbrandedSymp.300;10;10;9;10;155;0:02:35
RemedyHealth;202110;mobile;SDPConditionCenter.NU1624UnbrandedSymp.320;1;1;1;1;0;0:00:00
RemedyHealth;202110;mobile;SDSDisplayMedia.NU1559Branded.300;11;11;11;12;13;0:00:13
RemedyHealth;202110;mobile;SDSDisplayMedia.NU1624UnbrandedSymp.300;18;17;16;28;4116;1:08:36
RemedyHealth;202110;mobile;SDSDisplayMedia.NU1624UnbrandedSymp.320;10;8;7;12;31;0:00:31
RemedyHealth;202110;mobile;SDSDisplayMedia.NU2333SpeakUp.320;2;2;2;3;39;0:00:39
RemedyHealth;202110;tablet;SDPConditionCenter.NU1559Branded.300;6;5;5;7;682;0:11:22
RemedyHealth;202110;tablet;SDPConditionCenter.NU1559Branded.728;4;4;4;4;0;0:00:00
RemedyHealth;202110;tablet;SDPConditionCenter.NU1624UnbrandedSymp.300;2;2;2;2;0;0:00:00
RemedyHealth;202110;tablet;SDPConditionCenter.NU1624UnbrandedSymp.728;2;2;2;2;0;0:00:00
RemedyHealth;202110;tablet;SDSDisplayMedia.NU1559Branded.300;4;4;4;4;0;0:00:00
RemedyHealth;202110;tablet;SDSDisplayMedia.NU1559Branded.728;2;2;2;2;0;0:00:00
RemedyHealth;202110;tablet;SDSDisplayMedia.NU1624UnbrandedSymp.300;1;1;1;1;0;0:00:00
RemedyHealth;202110;tablet;SDSDisplayMedia.NU1624UnbrandedSymp.728;3;2;2;6;572;0:09:32
Sharecare;202110;desktop;SDPMR.NU1559Branded.160;5;5;5;27;177;0:02:57
Sharecare;202110;desktop;SDPMR.NU1559Branded.300;6;6;6;56;433;0:07:13
Sharecare;202110;desktop;SDPMR.NU1559Branded.728;12;12;12;41;168;0:02:48
Sharecare;202110;desktop;SDPMR.NU1624UnbrandedSymp.160;3;3;3;3;0;0:00:00
Sharecare;202110;desktop;SDPMR.NU1624UnbrandedSymp.300;5;5;5;5;0;0:00:00
Sharecare;202110;desktop;SDPMR.NU1624UnbrandedSymp.320;14;13;13;14;0;0:00:00
Sharecare;202110;desktop;SDPMR.NU1624UnbrandedSymp.728;10;10;10;13;435;0:07:15
Sharecare;202110;desktop;SDPPerformanceDisplay.NU1559Branded.1;151;143;138;166;7723;2:08:43
Sharecare;202110;desktop;SDPPerformanceDisplay.NU1559Branded.300;7;5;5;7;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU1559Branded.160;4;4;4;4;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU1559Branded.300;2;2;2;2;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU1559Branded.728;5;5;5;5;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU1624UnbrandedSymp.160;2;2;2;2;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU1624UnbrandedSymp.300;1;1;1;1;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU1624UnbrandedSymp.320;32;30;30;34;128;0:02:08
Sharecare;202110;mobile;SDPMR.NU1624UnbrandedSymp.728;5;5;5;5;0;0:00:00
Sharecare;202110;mobile;SDPMR.NU2333SpeakUp.320;5;5;5;5;0;0:00:00
Sharecare;202110;mobile;SDPPerformanceDisplay.NU1559Branded.1;811;756;749;993;41095;11:24:55
Sharecare;202110;mobile;SDPPerformanceDisplay.NU1559Branded.300;36;36;36;50;3779;1:02:59
Sharecare;202110;tablet;SDPMR.NU1559Branded.300;1;1;1;1;0;0:00:00
Sharecare;202110;tablet;SDPMR.NU1559Branded.728;13;12;12;22;4049;1:07:29
Sharecare;202110;tablet;SDPMR.NU1624UnbrandedSymp.300;1;1;1;1;0;0:00:00
Sharecare;202110;tablet;SDPMR.NU1624UnbrandedSymp.320;17;16;16;19;317;0:05:17
Sharecare;202110;tablet;SDPMR.NU1624UnbrandedSymp.728;13;13;13;18;27;0:00:27
Sharecare;202110;tablet;SDPMR.NU2333SpeakUp.320;2;2;2;2;0;0:00:00
Sharecare;202110;tablet;SDPPerformanceDisplay.NU1559Branded.1;45;36;36;52;4904;1:21:44
Sharecare;202110;tablet;SDPPerformanceDisplay.NU1559Branded.300;1;1;1;2;13;0:00:13
Swoop;202110;desktop;SDAV.NU1559Branded.160;5;5;5;41;358;0:05:58
Swoop;202110;desktop;SDAV.NU1559Branded.300;3;3;3;33;300;0:05:00
Swoop;202110;desktop;SDAV.NU1559Branded.728;16;15;13;72;378;0:06:18
Swoop;202110;desktop;SDAV.NU1623Unbranded50.160;5;5;5;7;10;0:00:10
Swoop;202110;desktop;SDAV.NU1623Unbranded50.300;9;9;9;9;0;0:00:00
Swoop;202110;desktop;SDAV.NU1623Unbranded50.728;15;15;15;15;0;0:00:00
Swoop;202110;desktop;SDAV.NU1624UnbrandedSymp.160;2;2;2;2;0;0:00:00
Swoop;202110;desktop;SDAV.NU1624UnbrandedSymp.300;8;8;8;8;0;0:00:00
Swoop;202110;desktop;SDAV.NU1624UnbrandedSymp.320;8;8;8;8;0;0:00:00
Swoop;202110;desktop;SDAV.NU1624UnbrandedSymp.728;17;17;17;17;0;0:00:00
Swoop;202110;desktop;SDPCustom.NU1623Unbranded50.728;1;1;0;1;0;0:00:00
Swoop;202110;mobile;SDAV.NU1559Branded.728;1;1;1;1;0;0:00:00
Swoop;202110;mobile;SDAV.NU1623Unbranded50.160;1;1;1;1;0;0:00:00
Swoop;202110;mobile;SDAV.NU1623Unbranded50.728;19;16;16;24;561;0:09:21
Swoop;202110;mobile;SDAV.NU1624UnbrandedSymp.160;1;1;1;1;0;0:00:00
Swoop;202110;mobile;SDAV.NU1624UnbrandedSymp.320;89;58;57;99;2337;0:38:57
Swoop;202110;mobile;SDAV.NU1624UnbrandedSymp.728;17;14;11;21;1007;0:16:47
Swoop;202110;mobile;SDPCustom.NU1559Branded.300;3;2;0;3;0;0:00:00
Swoop;202110;mobile;SDPCustom.NU1623Unbranded50.728;3;2;1;3;0;0:00:00
Swoop;202110;mobile;SDPCustom.NU1624UnbrandedSymp.320;1;1;0;1;0;0:00:00
Swoop;202110;mobile;SDPCustom.NU1624UnbrandedSymp.728;5;3;3;5;0;0:00:00
Swoop;202110;tablet;SDAV.NU1559Branded.160;1;1;1;1;0;0:00:00
Swoop;202110;tablet;SDAV.NU1559Branded.300;1;1;1;1;0;0:00:00
Swoop;202110;tablet;SDAV.NU1559Branded.728;18;12;12;19;1438;0:23:58
Swoop;202110;tablet;SDAV.NU1623Unbranded50.728;8;8;8;10;10;0:00:10
Swoop;202110;tablet;SDAV.NU1624UnbrandedSymp.320;3;2;2;5;36;0:00:36
Swoop;202110;tablet;SDAV.NU1624UnbrandedSymp.728;5;4;3;5;0;0:00:00
WebMD;202110;desktop;AudienceSDOnly.NU1559Branded.160;5;5;4;5;88;0:01:28
WebMD;202110;desktop;AudienceSDOnly.NU1559Branded.300;5;5;5;5;301;0:05:01
WebMD;202110;desktop;AudienceSDOnly.NU1559Branded.728;9;9;8;15;740;0:12:20
WebMD;202110;desktop;AudienceSDOnly.NU1624UnbrandedSymp.160;4;4;4;4;0;0:00:00
WebMD;202110;desktop;AudienceSDOnly.NU1624UnbrandedSymp.300;3;3;2;3;0;0:00:00
WebMD;202110;desktop;AudienceSDOnly.NU1624UnbrandedSymp.728;10;9;9;11;83;0:01:23
WebMD;202110;desktop;NUMonographAV.NU1559Branded.300;1;1;1;1;131;0:02:11
WebMD;202110;desktop;NUMonographAV.NU1624UnbrandedSymp.300;1;1;0;1;0;0:00:00
WebMD;202110;desktop;RotationalBannerSDConditionCenter.NU1559Branded.160;3;3;2;3;0;0:00:00
WebMD;202110;desktop;RotationalBannerSDConditionCenter.NU1559Branded.300;15;14;11;16;148;0:02:28
WebMD;202110;desktop;RotationalBannerSDConditionCenter.NU1559Branded.728;11;10;9;14;231;0:03:51
WebMD;202110;desktop;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.160;4;2;2;4;951;0:15:51
WebMD;202110;desktop;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300;12;12;11;12;0;0:00:00
WebMD;202110;desktop;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728;9;9;8;12;252;0:04:12
WebMD;202110;desktop;WebMDRotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300;1;1;0;1;0;0:00:00
WebMD;202110;mobile;AudienceSDOnly.NU1559Branded.300;55;53;52;68;1076;0:17:56
WebMD;202110;mobile;AudienceSDOnly.NU1624UnbrandedSymp.300;39;39;38;43;452;0:07:32
WebMD;202110;mobile;AudienceSDOnly.NU1624UnbrandedSymp.320;4;4;4;4;0;0:00:00
WebMD;202110;mobile;AudienceSDOnly.NU1624UnbrandedSymp.728;1;1;0;1;0;0:00:00
WebMD;202110;mobile;NUMonographAV.NU1624UnbrandedSymp.300;5;5;4;6;73;0:01:13
WebMD;202110;mobile;RotationalBannerSDConditionCenter.NU1559Branded.300;39;37;37;45;1105;0:18:25
WebMD;202110;mobile;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.300;19;17;17;20;7;0:00:07
WebMD;202110;mobile;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.320;23;18;17;28;473;0:07:53
WebMD;202110;mobile;RotationalBannerSDConditionCenter.NU1624UnbrandedSymp.728;1;1;0;2;34;0:00:34
WebMD;202110;mobile;RotationalBannerSDConditionCenter.NU2333SpeakUp.320;12;11;10;13;4;0:00:04
WebMD;202110;tablet;AudienceSDOnly.NU1559Branded.300;5;5;5;5;0;0:00:00
WebMD;202110;tablet;AudienceSDOnly.NU1559Branded.728;6;5;5;6;0;0:00:00
WebMD;202110;tablet;AudienceSDOnly.NU1623Unbranded50.300;1;1;1;1;0;0:00:00
