Campaign;Month;Site (Site Directory);Placement - DCM;Creative;Creative Dimensions;Platform Type;Impressions;Clicks
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;160x600;Smartphone;346;1
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;160x600;Tablet;168;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;300x250;Connected TV;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;300x250;Desktop;12282;11
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;300x250;Mobile midrange: feature phone;9;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;300x250;Smartphone;125934;100
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;300x250;Tablet;927;2
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;728x90;Connected TV;2;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;728x90;Desktop;29483;26
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;728x90;Mobile midrange: feature phone;4;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;728x90;Smartphone;28311;103
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1623_v3_50;728x90;Tablet;3287;6
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;160x600;Desktop;9677;20
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;160x600;Mobile midrange: feature phone;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;160x600;Smartphone;330;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;160x600;Tablet;203;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;300x250;Desktop;12457;9
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;300x250;Mobile midrange: feature phone;9;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;300x250;Smartphone;124946;97
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;300x250;Tablet;940;4
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;320x50;Desktop;4;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;320x50;Mobile midrange: feature phone;14;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;320x50;Smartphone;79943;68
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;320x50;Tablet;27;10
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;320x50;Unknown platform;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;728x90;Connected TV;2;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;728x90;Desktop;29257;25
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;728x90;Mobile midrange: feature phone;5;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;728x90;Smartphone;27867;103
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;728x90;Tablet;3239;10
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;SD_1624_v3_Symptom;728x90;Unknown platform;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1;160x600;Desktop;24444;19
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1;160x600;Smartphone;493;1
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1;160x600;Tablet;320;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Desktop;32399;6
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Mobile midrange: feature phone;19;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Smartphone;180768;96
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Tablet;1804;3
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Unknown platform;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Desktop;46359;18
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Mobile midrange: feature phone;3;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Smartphone;35852;111
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Caregiver;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Tablet;3435;3
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;NU2333SpeakUp_Static_Mobile_320x50;320x50;Mobile midrange: feature phone;5;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;NU2333SpeakUp_Static_Mobile_320x50;320x50;Smartphone;29659;20
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;NU2333SpeakUp_Static_Mobile_320x50;320x50;Tablet;8;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;160x600;Desktop;24644;22
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;160x600;Mobile midrange: feature phone;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;160x600;Smartphone;376;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;160x600;Tablet;298;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;300x250;Desktop;7623;11
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;300x250;Mobile midrange: feature phone;10;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;300x250;Smartphone;36114;30
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;300x250;Tablet;403;3
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;728x90;Connected TV;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;728x90;Desktop;15044;20
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;728x90;Mobile midrange: feature phone;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;728x90;Smartphone;8525;19
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1623_v3_50;728x90;Tablet;1720;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;160x600;Desktop;25143;23
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;160x600;Mobile midrange: feature phone;1;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;160x600;Smartphone;352;2
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;160x600;Tablet;307;1
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;300x250;Desktop;7472;10
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;300x250;Mobile midrange: feature phone;8;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;300x250;Smartphone;36234;23
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;300x250;Tablet;423;5
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;320x50;Desktop;5;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;320x50;Mobile midrange: feature phone;31;1
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;320x50;Smartphone;100766;65
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;320x50;Tablet;43;12
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;728x90;Desktop;15251;16
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;728x90;Mobile midrange: feature phone;2;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;728x90;Smartphone;8620;39
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;SD_1624_v3_Symptom;728x90;Tablet;1687;2
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1;160x600;Desktop;36791;14
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1;160x600;Smartphone;311;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_160x600_v1;160x600;Tablet;254;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Desktop;11633;6
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Mobile midrange: feature phone;5;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Smartphone;32031;20
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Tablet;369;2
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Desktop;31229;23
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Smartphone;13188;14
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Medicx Media Solutions;Skin Disease Dx Signal-Based Custom Segment Targeting_Patient;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Tablet;3363;3
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;MyHealthTeams, Inc.;MyParkinsonsTeam (ROS);(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;MyHealthTeams, Inc.;MyParkinsonsTeam (ROS);(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;MyHealthTeams, Inc.;MyParkinsonsTeam (ROS);(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;MyHealthTeams, Inc.;MyParkinsonsTeam Topic Center;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;MyHealthTeams, Inc.;MyParkinsonsTeam Topic Center;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;MyHealthTeams, Inc.;MyParkinsonsTeam Topic Center;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;300x250;Connected TV;2;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;300x250;Desktop;4776;11
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;300x250;Mobile midrange: feature phone;2;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;300x250;Smartphone;27323;191
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;300x250;Tablet;1304;13
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;728x90;Connected TV;4;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;728x90;Desktop;18587;44
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;728x90;Smartphone;126;1
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;SD_1624_v3_Symptom;728x90;Tablet;3146;11
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Desktop;5759;10
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Smartphone;25357;117
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;Dermicool_SDP_DTP_TalkToYourDoctor_300x250_v1;300x250;Tablet;1134;8
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Desktop;20514;20
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Smartphone;143;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Skin Disease News Today;Skin Disease News Today ROS;Dermicool_SDP_DTP_TalkToYourDoctor_728x90_v1;728x90;Tablet;2705;11
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Sharecare;Skin Disease Member Reach;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Sharecare;Skin Disease Member Reach;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Sharecare;Skin Disease Member Reach;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Sharecare;Skin Disease Member Reach;(not set);(not set);(not set);0;0
200 Arabia Dermicool FY21 SDP DTP Media PT;2021-10;Sharecare;Skin Disease Member Reach;NU2333SpeakUp_Static_Mobile_320x50;320x50;Desktop;333;1
